Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,Category,Sub-Category,Product ID,Product Name,Sales,Quantity,Discount,Profit,Lead_Time_Dias
CA-2018-135937,2018-02-20,2018-02-27,Standard Class,KM-16375,Katherine Murray,Home Office,West,Office Supplies,Envelopes,OFF-EN-10004846,Letter or Legal Size Expandable Poly String Tie Envelopes,10.64,5,0.1,3.45,7
CA-2018-135937,2018-02-20,2018-02-27,Standard Class,KM-16375,Katherine Murray,Home Office,West,Furniture,Furnishings,FUR-FU-10002253,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",68.704,7,0.3,12.44,7
CA-2018-135937,2018-02-20,2018-02-27,Standard Class,KM-16375,Katherine Murray,Home Office,West,Furniture,Tables,FUR-TA-10001039,KI Adjustable-Height Table,386.91,9,0.1,54.54,7
CA-2016-129322,2016-08-08,2016-08-10,Second Class,DB-13405,Denny Blanton,Consumer,East,Office Supplies,Art,OFF-AR-10004587,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",39.66,4,0.2,5.2,2
CA-2016-129322,2016-08-08,2016-08-10,Second Class,DB-13405,Denny Blanton,Consumer,East,Office Supplies,Appliances,OFF-AP-10004336,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",113.92,2,0.0,6.51,2
CA-2016-129322,2016-08-08,2016-08-10,Second Class,DB-13405,Denny Blanton,Consumer,East,Office Supplies,Binders,OFF-BI-10001718,GBC DocuBind P50 Personal Binding Machine,447.86,9,0.1,92.3,2
CA-2018-162173,2018-10-26,2018-11-01,Standard Class,OT-18730,Olvera Toch,Consumer,South,Furniture,Tables,FUR-TA-10001520,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",356.85,2,0.1,123.64,6
CA-2018-162173,2018-10-26,2018-11-01,Standard Class,OT-18730,Olvera Toch,Consumer,South,Office Supplies,Envelopes,OFF-EN-10002831,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",251.58,3,0.0,74.11,6
CA-2017-115483,2017-07-14,2017-07-18,Second Class,JS-15880,John Stevenson,Consumer,Central,Office Supplies,Paper,OFF-PA-10001497,Xerox 1914,219.84,2,0.2,70.18,4
CA-2018-122175,2018-05-12,2018-05-14,Second Class,CA-12775,Cynthia Arntzen,Consumer,East,Furniture,Furnishings,FUR-FU-10000719,"DAX Cubicle Frames, 8-1/2 x 11",42.85,3,0.1,10.13,2
CA-2018-122175,2018-05-12,2018-05-14,Second Class,CA-12775,Cynthia Arntzen,Consumer,East,Office Supplies,Labels,OFF-LA-10002271,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,6.16,6,0.2,1.2,2
CA-2018-122175,2018-05-12,2018-05-14,Second Class,CA-12775,Cynthia Arntzen,Consumer,East,Office Supplies,Supplies,OFF-SU-10004661,Acme Titanium Bonded Scissors,17.0,3,0.2,5.9,2
CA-2018-122175,2018-05-12,2018-05-14,Second Class,CA-12775,Cynthia Arntzen,Consumer,East,Technology,Accessories,TEC-AC-10004859,"Maxell Pro 80 Minute CD-R, 10/Pack",87.4,8,0.2,16.09,2
CA-2018-161088,2018-05-25,2018-05-29,Standard Class,MH-18115,Mick Hernandez,Home Office,South,Office Supplies,Binders,OFF-BI-10002824,Recycled Easel Ring Binders,29.84,6,0.0,9.7,4
CA-2015-154837,2015-08-23,2015-08-27,Second Class,RB-19645,Robert Barroso,Corporate,West,Office Supplies,Binders,OFF-BI-10001575,GBC Linen Binding Covers,49.568,7,0.2,13.81,4
CA-2016-153794,2016-09-11,2016-09-16,Standard Class,SB-20290,Sean Braxton,Corporate,West,Office Supplies,Art,OFF-AR-10000380,"Hunt PowerHouse Electric Pencil Sharpener, Blue",265.86,1,0.2,39.69,5
CA-2016-135510,2016-09-05,2016-09-12,Standard Class,TW-21025,Tamara Willingham,Home Office,South,Furniture,Furnishings,FUR-FU-10000820,Tensor Brushed Steel Torchiere Floor Lamp,67.96,3,0.3,13.65,7
CA-2016-109337,2016-11-21,2016-11-23,Second Class,DL-13330,Denise Leinenbach,Consumer,Central,Office Supplies,Art,OFF-AR-10003759,"Crayola Anti Dust Chalk, 12/Pack",10.92,3,0.3,1.81,2
CA-2016-109337,2016-11-21,2016-11-23,Second Class,DL-13330,Denise Leinenbach,Consumer,Central,Technology,Machines,TEC-MA-10002930,Ricoh - Ink Collector Unit for GX3000 Series Printers,83.9,2,0.3,7.62,2
CA-2016-109337,2016-11-21,2016-11-23,Second Class,DL-13330,Denise Leinenbach,Consumer,Central,Office Supplies,Appliances,OFF-AP-10004052,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",19.75,7,0.1,3.1,2
CA-2016-109337,2016-11-21,2016-11-23,Second Class,DL-13330,Denise Leinenbach,Consumer,Central,Technology,Accessories,TEC-AC-10000990,Imation Bio 2GB USBÂ Flash Drive ImationÂ Corp,393.54,9,0.1,124.63,2
CA-2015-150329,2015-10-10,2015-10-14,Standard Class,SD-20485,Shirley Daniels,Home Office,West,Furniture,Furnishings,FUR-FU-10003724,Westinghouse Clip-On Gooseneck Lamps,46.872,4,0.3,12.93,4
CA-2018-145037,2018-09-02,2018-09-07,Second Class,TB-21055,Ted Butterfield,Consumer,East,Office Supplies,Storage,OFF-ST-10000918,Crate-A-Files,10.9,5,0.0,1.45,5
CA-2018-145037,2018-09-02,2018-09-07,Second Class,TB-21055,Ted Butterfield,Consumer,East,Office Supplies,Paper,OFF-PA-10000157,Xerox 191,79.92,3,0.0,12.82,5
CA-2018-145037,2018-09-02,2018-09-07,Second Class,TB-21055,Ted Butterfield,Consumer,East,Office Supplies,Paper,OFF-PA-10002499,Xerox 1890,146.82,9,0.3,34.49,5
CA-2018-154466,2018-01-01,2018-01-02,First Class,DP-13390,Dennis Pardue,Home Office,Central,Office Supplies,Binders,OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,3.6,4,0.1,0.63,1
CA-2015-109134,2015-11-05,2015-11-10,Standard Class,DE-13255,Deanra Eno,Home Office,West,Furniture,Furnishings,FUR-FU-10000320,OIC Stacking Trays,20.04,5,0.1,4.03,5
US-2016-129637,2016-12-17,2016-12-22,Standard Class,MC-18100,Mick Crebagga,Consumer,Central,Office Supplies,Storage,OFF-ST-10003716,Tennsco Double-Tier Lockers,180.016,1,0.0,46.71,5
US-2016-129637,2016-12-17,2016-12-22,Standard Class,MC-18100,Mick Crebagga,Consumer,Central,Furniture,Furnishings,FUR-FU-10000965,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",41.552,2,0.2,7.9,5
US-2016-129637,2016-12-17,2016-12-22,Standard Class,MC-18100,Mick Crebagga,Consumer,Central,Office Supplies,Art,OFF-AR-10003829,Newell 35,13.12,9,0.0,1.41,5
CA-2016-165162,2016-05-14,2016-05-21,Standard Class,HG-15025,Hunter Glantz,Consumer,West,Office Supplies,Storage,OFF-ST-10003470,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1117.92,2,0.2,230.48,7
CA-2018-140494,2018-03-10,2018-03-15,Second Class,CM-11815,Candace McMahon,Corporate,West,Technology,Accessories,TEC-AC-10004568,MaxellÂ LTO Ultrium - 800 GB,111.96,5,0.1,17.56,5
CA-2018-104108,2018-12-02,2018-12-09,Standard Class,RP-19855,Roy Phan,Corporate,Central,Office Supplies,Art,OFF-AR-10000817,Manco Dry-Lighter Erasable Highlighter,12.16,8,0.1,1.67,7
US-2018-165869,2018-07-31,2018-08-05,Standard Class,LS-17200,Luke Schmidt,Corporate,Central,Office Supplies,Binders,OFF-BI-10003460,Acco 3-Hole Punch,17.52,3,0.3,2.6,5
US-2018-165869,2018-07-31,2018-08-05,Standard Class,LS-17200,Luke Schmidt,Corporate,Central,Office Supplies,Appliances,OFF-AP-10002472,3M Office Air Cleaner,155.88,6,0.1,28.32,5
CA-2018-160899,2018-08-11,2018-08-13,Second Class,DR-12940,Daniel Raglin,Home Office,South,Office Supplies,Binders,OFF-BI-10000632,Satellite Sectional Post Binders,477.51,4,0.2,150.89,2
CA-2018-144225,2018-09-30,2018-10-02,Second Class,CC-12475,Cindy Chapman,Consumer,East,Office Supplies,Paper,OFF-PA-10000062,Green Bar Computer Printout Paper,164.88,7,0.0,44.55,2
US-2017-163538,2017-08-26,2017-08-30,Standard Class,SS-20515,Shirley Schmidt,Home Office,Central,Technology,Accessories,TEC-AC-10002006,Memorex Micro Travel Drive 16 GB,47.97,3,0.3,12.01,4
US-2017-155103,2017-12-02,2017-12-07,Standard Class,JF-15190,Jamie Frazer,Consumer,East,Office Supplies,Binders,OFF-BI-10004318,Ibico EB-19 Dual Function Manual Binding System,415.176,6,0.2,79.46,5
US-2017-155103,2017-12-02,2017-12-07,Standard Class,JF-15190,Jamie Frazer,Consumer,East,Office Supplies,Binders,OFF-BI-10004236,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",35.232,9,0.0,1.78,5
US-2017-155103,2017-12-02,2017-12-07,Standard Class,JF-15190,Jamie Frazer,Consumer,East,Office Supplies,Paper,OFF-PA-10000062,Green Bar Computer Printout Paper,54.96,1,0.0,8.36,5
CA-2018-145429,2018-07-21,2018-07-25,Standard Class,SW-20455,Shaun Weien,Consumer,West,Office Supplies,Paper,OFF-PA-10003205,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",16.34,3,0.0,4.8,4
CA-2018-145429,2018-07-21,2018-07-25,Standard Class,SW-20455,Shaun Weien,Consumer,West,Furniture,Chairs,FUR-CH-10000988,Hon Olson Stacker Stools,225.296,2,0.1,37.5,4
CA-2018-145429,2018-07-21,2018-07-25,Standard Class,SW-20455,Shaun Weien,Consumer,West,Office Supplies,Binders,OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,50.352,8,0.0,11.03,4
CA-2016-153535,2016-05-20,2016-05-24,Standard Class,SG-20470,Sheri Gordon,Consumer,South,Furniture,Furnishings,FUR-FU-10001986,"Dana Fluorescent Magnifying Lamp, White, 36""",163.136,7,0.1,18.18,4
CA-2016-153535,2016-05-20,2016-05-24,Standard Class,SG-20470,Sheri Gordon,Consumer,South,Office Supplies,Binders,OFF-BI-10001031,Pressboard Data Binders by Wilson Jones,6.408,2,0.0,2.08,4
CA-2016-139164,2016-06-23,2016-06-28,Standard Class,CS-12355,Christine Sundaresam,Consumer,West,Technology,Phones,TEC-PH-10002468,"Plantronics CS 50-USB -Â headsetÂ - Convertible, Monaural",217.584,6,0.0,71.14,5
CA-2016-139164,2016-06-23,2016-06-28,Standard Class,CS-12355,Christine Sundaresam,Consumer,West,Office Supplies,Fasteners,OFF-FA-10003059,Assorted Color Push Pins,5.43,3,0.1,0.51,5
CA-2016-139164,2016-06-23,2016-06-28,Standard Class,CS-12355,Christine Sundaresam,Consumer,West,Technology,Phones,TEC-PH-10003931,JBL Micro Wireless Portable Bluetooth Speaker,143.976,8,0.1,38.48,5
CA-2017-112277,2017-09-10,2017-09-15,Standard Class,SC-20695,Steve Chapman,Corporate,South,Technology,Phones,TEC-PH-10003505,Geemarc AmpliPOWER60,519.68,3,0.2,37.71,5
CA-2015-167724,2015-04-13,2015-04-18,Standard Class,BF-11170,Ben Ferrer,Home Office,East,Office Supplies,Labels,OFF-LA-10002368,Avery 479,7.83,9,0.0,1.8,5
CA-2016-123141,2016-11-14,2016-11-19,Standard Class,GZ-14470,Gary Zandusky,Consumer,West,Furniture,Chairs,FUR-CH-10004287,SAFCO Arco Folding Chair,883.84,1,0.1,91.56,5
CA-2016-123141,2016-11-14,2016-11-19,Standard Class,GZ-14470,Gary Zandusky,Consumer,West,Furniture,Chairs,FUR-CH-10001891,Global Deluxe Office Fabric Chairs,230.352,5,0.2,21.59,5
CA-2017-149503,2017-12-09,2017-12-12,First Class,SP-20650,Stephanie Phelps,Corporate,West,Office Supplies,Binders,OFF-BI-10002133,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",273.92,3,0.2,14.03,3
CA-2018-163069,2018-08-18,2018-08-21,Second Class,PJ-19015,Pauline Johnson,Consumer,East,Office Supplies,Art,OFF-AR-10001419,Newell 325,9.912,6,0.1,3.29,3
CA-2018-107629,2018-12-14,2018-12-14,Same Day,DB-13060,Dave Brooks,Consumer,Central,Furniture,Furnishings,FUR-FU-10002298,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",266.352,2,0.0,79.58,0
CA-2018-107629,2018-12-14,2018-12-14,Same Day,DB-13060,Dave Brooks,Consumer,Central,Furniture,Furnishings,FUR-FU-10004091,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",56.328,9,0.2,4.13,0
CA-2018-107629,2018-12-14,2018-12-14,Same Day,DB-13060,Dave Brooks,Consumer,Central,Technology,Accessories,TEC-AC-10004510,Logitech Desktop MK120 Mouse and keyboard Combo,39.264,6,0.0,9.02,0
CA-2018-107629,2018-12-14,2018-12-14,Same Day,DB-13060,Dave Brooks,Consumer,Central,Office Supplies,Art,OFF-AR-10002987,Prismacolor Color Pencil Set,95.232,7,0.0,11.42,0
CA-2017-134789,2017-04-08,2017-04-15,Standard Class,CK-12325,Christine Kargatis,Home Office,South,Office Supplies,Fasteners,OFF-FA-10002280,Advantus Plastic Paper Clips,30.0,5,0.2,3.88,7
CA-2017-134789,2017-04-08,2017-04-15,Standard Class,CK-12325,Christine Kargatis,Home Office,South,Office Supplies,Paper,OFF-PA-10001934,Xerox 1993,25.92,9,0.1,8.09,7
CA-2017-134789,2017-04-08,2017-04-15,Standard Class,CK-12325,Christine Kargatis,Home Office,South,Furniture,Furnishings,FUR-FU-10003268,Eldon Radial Chair Mat for Low to Medium Pile Carpets,159.92,1,0.0,13.48,7
CA-2017-130442,2017-12-16,2017-12-19,First Class,SF-20065,Sandra Flanagan,Consumer,South,Office Supplies,Appliances,OFF-AP-10004859,Acco 6 Outlet Guardian Premium Surge Suppressor,34.944,5,0.3,8.05,3
CA-2018-102974,2018-09-19,2018-09-24,Standard Class,DP-13105,Dave Poirier,Corporate,West,Technology,Accessories,TEC-AC-10000057,Microsoft Natural Ergonomic Keyboard 4000,149.95,6,0.1,25.55,5
CA-2018-102974,2018-09-19,2018-09-24,Standard Class,DP-13105,Dave Poirier,Corporate,West,Office Supplies,Art,OFF-AR-10000914,Boston 16765 Mini Stand Up Battery Pencil Sharpener,23.32,7,0.2,2.5,5
CA-2018-102974,2018-09-19,2018-09-24,Standard Class,DP-13105,Dave Poirier,Corporate,West,Office Supplies,Art,OFF-AR-10004956,Newell 33,16.74,4,0.3,3.11,5
US-2018-166394,2018-09-04,2018-09-06,Second Class,VM-21835,Vivian Mathis,Consumer,East,Office Supplies,Fasteners,OFF-FA-10001843,Staples,14.82,1,0.0,4.92,2
CA-2017-128811,2017-09-12,2017-09-16,Standard Class,SF-20200,Sarah Foster,Consumer,West,Office Supplies,Fasteners,OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,10.47,8,0.1,2.98,4
CA-2017-128811,2017-09-12,2017-09-16,Standard Class,SF-20200,Sarah Foster,Consumer,West,Office Supplies,Labels,OFF-LA-10003720,Avery 487,11.07,4,0.3,0.99,4
CA-2017-128811,2017-09-12,2017-09-16,Standard Class,SF-20200,Sarah Foster,Consumer,West,Office Supplies,Binders,OFF-BI-10000301,GBC Instant Report Kit,20.704,3,0.1,6.31,4
CA-2018-145443,2018-08-10,2018-08-15,Second Class,SC-20695,Steve Chapman,Corporate,Central,Office Supplies,Paper,OFF-PA-10003302,Xerox 1906,177.2,7,0.0,58.69,5
CA-2017-165827,2017-11-04,2017-11-09,Standard Class,MF-17665,Maureen Fritzler,Corporate,South,Furniture,Furnishings,FUR-FU-10001889,Ultra Door Pull Handle,50.496,2,0.1,6.72,5
CA-2016-156734,2016-06-18,2016-06-20,First Class,BV-11245,Benjamin Venier,Corporate,South,Office Supplies,Binders,OFF-BI-10002982,Avery Self-Adhesive Photo Pockets for Polaroid Photos,6.129,8,0.3,0.92,2
CA-2016-156734,2016-06-18,2016-06-20,First Class,BV-11245,Benjamin Venier,Corporate,South,Furniture,Chairs,FUR-CH-10002965,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",643.136,6,0.1,56.53,2
CA-2016-156734,2016-06-18,2016-06-20,First Class,BV-11245,Benjamin Venier,Corporate,South,Office Supplies,Paper,OFF-PA-10001937,Xerox 21,20.736,7,0.2,3.18,2
CA-2015-120096,2015-07-04,2015-07-07,First Class,KE-16420,Katrina Edelman,Corporate,West,Office Supplies,Paper,OFF-PA-10001977,Xerox 194,177.536,5,0.2,44.73,3
CA-2015-120096,2015-07-04,2015-07-07,First Class,KE-16420,Katrina Edelman,Corporate,West,Office Supplies,Appliances,OFF-AP-10000692,Fellowes Mighty 8 Compact Surge Protector,32.432,9,0.3,4.27,3
CA-2016-141754,2016-12-20,2016-12-25,Standard Class,EM-14200,Evan Minnotte,Home Office,South,Office Supplies,Labels,OFF-LA-10004093,Avery 486,11.696,5,0.1,0.61,5
CA-2017-123358,2017-04-10,2017-04-17,Standard Class,BT-11680,Brian Thompson,Consumer,West,Office Supplies,Appliances,OFF-AP-10004980,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,113.76,5,0.3,17.24,7
CA-2017-123358,2017-04-10,2017-04-17,Standard Class,BT-11680,Brian Thompson,Consumer,West,Office Supplies,Storage,OFF-ST-10001932,Fellowes Staxonsteel Drawer Files,579.51,3,0.1,107.76,7
CA-2017-123358,2017-04-10,2017-04-17,Standard Class,BT-11680,Brian Thompson,Consumer,West,Office Supplies,Storage,OFF-ST-10000636,Rogers Profile Extra Capacity Storage Tub,150.66,1,0.0,33.13,7
CA-2017-123358,2017-04-10,2017-04-17,Standard Class,BT-11680,Brian Thompson,Consumer,West,Office Supplies,Binders,OFF-BI-10000069,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",48.032,2,0.2,12.26,7
CA-2015-144029,2015-05-26,2015-05-31,Standard Class,MM-18055,Michelle Moray,Consumer,Central,Office Supplies,Storage,OFF-ST-10001837,"SAFCO Mobile Desk Side File, Wire Frame",102.624,8,0.0,7.03,5
CA-2015-144029,2015-05-26,2015-05-31,Standard Class,MM-18055,Michelle Moray,Consumer,Central,Furniture,Chairs,FUR-CH-10003981,Global Commerce Series Low-Back Swivel/Tilt Chairs,359.772,1,0.1,68.69,5
CA-2015-144029,2015-05-26,2015-05-31,Standard Class,MM-18055,Michelle Moray,Consumer,Central,Office Supplies,Art,OFF-AR-10000716,DIXON Ticonderoga Erasable Checking Pencils,13.392,7,0.0,1.74,5
US-2018-101784,2018-07-06,2018-07-11,Standard Class,PO-18850,Patrick O'Brill,Consumer,West,Furniture,Chairs,FUR-CH-10001146,"Global Task Chair, Black",122.136,5,0.3,40.84,5
CA-2016-156923,2016-02-16,2016-02-20,Standard Class,SP-20860,Sung Pak,Corporate,East,Office Supplies,Paper,OFF-PA-10002751,Xerox 1920,35.88,3,0.3,5.67,4
CA-2018-111269,2018-06-16,2018-06-18,Second Class,CS-12355,Christine Sundaresam,Consumer,East,Technology,Accessories,TEC-AC-10001606,Logitech Wireless Performance Mouse MX for PC and Mac,479.952,7,0.1,38.41,2
CA-2018-111269,2018-06-16,2018-06-18,Second Class,CS-12355,Christine Sundaresam,Consumer,East,Office Supplies,Art,OFF-AR-10001427,Newell 330,23.92,9,0.2,1.49,2
CA-2018-159156,2018-11-13,2018-11-16,First Class,KB-16600,Ken Brennan,Corporate,East,Technology,Phones,TEC-PH-10004389,Nokia Lumia 925,629.95,2,0.3,81.66,3
CA-2018-100230,2018-12-11,2018-12-15,Standard Class,AA-10375,Allen Armold,Consumer,East,Office Supplies,Binders,OFF-BI-10002498,Clear Mylar Reinforcing Strips,14.952,8,0.2,1.55,4
CA-2018-100230,2018-12-11,2018-12-15,Standard Class,AA-10375,Allen Armold,Consumer,East,Office Supplies,Paper,OFF-PA-10002245,Xerox 1895,17.94,9,0.1,4.39,4
CA-2018-100230,2018-12-11,2018-12-15,Standard Class,AA-10375,Allen Armold,Consumer,East,Technology,Phones,TEC-PH-10004522,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,116.98,3,0.2,35.57,4
CA-2017-154767,2017-06-28,2017-06-30,Second Class,BP-11155,Becky Pak,Consumer,East,Furniture,Chairs,FUR-CH-10003535,"Global Armless Task Chair, Royal Blue",121.96,2,0.1,17.53,2
CA-2017-154767,2017-06-28,2017-06-30,Second Class,BP-11155,Becky Pak,Consumer,East,Office Supplies,Appliances,OFF-AP-10000595,Disposable Triple-Filter Dust Bags,8.74,7,0.0,1.95,2
CA-2017-154767,2017-06-28,2017-06-30,Second Class,BP-11155,Becky Pak,Consumer,East,Office Supplies,Paper,OFF-PA-10003039,Xerox 1960,61.96,5,0.1,16.67,2
CA-2017-154767,2017-06-28,2017-06-30,Second Class,BP-11155,Becky Pak,Consumer,East,Office Supplies,Binders,OFF-BI-10002003,Ibico Presentation Index for Binding Systems,7.96,5,0.0,1.35,2
CA-2017-154767,2017-06-28,2017-06-30,Second Class,BP-11155,Becky Pak,Consumer,East,Office Supplies,Appliances,OFF-AP-10002311,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",275.24,5,0.1,19.24,2
CA-2018-124205,2018-09-15,2018-09-19,Standard Class,TC-21145,Theresa Coyne,Corporate,East,Furniture,Furnishings,FUR-FU-10002445,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",47.4,4,0.3,5.63,4
CA-2018-124205,2018-09-15,2018-09-19,Standard Class,TC-21145,Theresa Coyne,Corporate,East,Furniture,Chairs,FUR-CH-10003606,SAFCO Folding Chair Trolley,512.96,5,0.3,161.54,4
CA-2018-124205,2018-09-15,2018-09-19,Standard Class,TC-21145,Theresa Coyne,Corporate,East,Technology,Phones,TEC-PH-10002115,Plantronics 81402,395.94,4,0.2,117.73,4
CA-2018-124205,2018-09-15,2018-09-19,Standard Class,TC-21145,Theresa Coyne,Corporate,East,Office Supplies,Storage,OFF-ST-10000934,"Contico 72""H Heavy-Duty Storage System",81.96,6,0.1,6.23,4
CA-2018-165715,2018-12-02,2018-12-08,Standard Class,BG-11035,Barry Gonzalez,Consumer,South,Office Supplies,Art,OFF-AR-10003903,Sanford 52201 APSCO Electric Pencil Sharpener,32.776,4,0.1,3.84,6
CA-2018-100636,2018-06-26,2018-06-30,Standard Class,DO-13435,Denny Ordway,Consumer,East,Office Supplies,Storage,OFF-ST-10004123,Safco Industrial Wire Shelving System,272.94,2,0.1,76.63,4
CA-2017-162943,2017-07-24,2017-07-26,Second Class,DB-12970,Darren Budd,Corporate,East,Furniture,Chairs,FUR-CH-10001708,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,253.764,9,0.2,49.68,2
CA-2017-144764,2017-09-02,2017-09-08,Standard Class,RL-19615,Rob Lucas,Consumer,Central,Office Supplies,Labels,OFF-LA-10000240,Self-Adhesive Address Labels for Typewriters by Universal,29.24,2,0.3,8.13,6
CA-2017-144764,2017-09-02,2017-09-08,Standard Class,RL-19615,Rob Lucas,Consumer,Central,Office Supplies,Storage,OFF-ST-10002485,Rogers Deluxe File Chest,35.168,9,0.1,3.99,6
CA-2017-144764,2017-09-02,2017-09-08,Standard Class,RL-19615,Rob Lucas,Consumer,Central,Technology,Machines,TEC-MA-10003230,Okidata C610n Printer,1362.9,6,0.2,457.67,6
CA-2018-100615,2018-04-20,2018-04-24,Standard Class,SJ-20215,Sarah Jordon,Consumer,Central,Furniture,Chairs,FUR-CH-10002602,DMI Arturo Collection Mission-style Design Wood Chair,317.058,9,0.1,90.39,4
CA-2018-100615,2018-04-20,2018-04-24,Standard Class,SJ-20215,Sarah Jordon,Consumer,Central,Office Supplies,Art,OFF-AR-10001683,Lumber Crayons,15.76,9,0.0,1.72,4
CA-2018-100615,2018-04-20,2018-04-24,Standard Class,SJ-20215,Sarah Jordon,Consumer,Central,Furniture,Furnishings,FUR-FU-10002456,"Master Caster Door Stop, Large Neon Orange",14.56,3,0.1,3.17,4
CA-2015-109302,2015-08-12,2015-08-16,Standard Class,CS-12175,Charles Sheldon,Corporate,East,Office Supplies,Binders,OFF-BI-10002854,"Performers Binder/Pad Holder, Black",196.21,1,0.0,16.47,4
CA-2018-139787,2018-09-19,2018-09-23,Standard Class,JP-16135,Julie Prescott,Home Office,South,Office Supplies,Art,OFF-AR-10002445,SANFORD Major Accent Highlighters,35.4,1,0.2,5.61,4
CA-2018-139402,2018-12-09,2018-12-13,Standard Class,NC-18535,Nick Crebassa,Corporate,West,Office Supplies,Paper,OFF-PA-10004359,Multicolor Computer Printout Paper,419.4,3,0.2,103.96,4
CA-2018-139402,2018-12-09,2018-12-13,Standard Class,NC-18535,Nick Crebassa,Corporate,West,Office Supplies,Binders,OFF-BI-10000279,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",13.005,5,0.3,1.94,4
CA-2017-119018,2017-11-04,2017-11-08,Standard Class,CW-11905,Carl Weiss,Home Office,West,Office Supplies,Binders,OFF-BI-10003314,Tuff Stuff Recycled Round Ring Binders,7.712,3,0.1,1.91,4
CA-2017-119018,2017-11-04,2017-11-08,Standard Class,CW-11905,Carl Weiss,Home Office,West,Office Supplies,Binders,OFF-BI-10000494,Acco Economy Flexible Poly Round Ring Binder,4.176,9,0.2,0.52,4
CA-2017-119018,2017-11-04,2017-11-08,Standard Class,CW-11905,Carl Weiss,Home Office,West,Office Supplies,Paper,OFF-PA-10000295,Xerox 229,38.88,9,0.3,10.36,4
CA-2016-105361,2016-03-29,2016-04-04,Standard Class,CM-12115,Chad McGuire,Consumer,East,Office Supplies,Paper,OFF-PA-10002615,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",17.64,3,0.1,2.78,6
US-2017-152373,2017-09-05,2017-09-11,Standard Class,PT-19090,Pete Takahito,Consumer,Central,Office Supplies,Storage,OFF-ST-10003479,"Eldon Base for stackable storage shelf, platinum",93.456,3,0.2,26.84,6
US-2018-166037,2018-01-28,2018-02-01,Standard Class,CL-12700,Craig Leslie,Home Office,East,Technology,Accessories,TEC-AC-10002800,Plantronics Audio 478 Stereo USB Headset,449.91,5,0.0,40.94,4
US-2017-147711,2017-09-03,2017-09-08,Second Class,HF-14995,Herbert Flentye,Consumer,East,Furniture,Bookcases,FUR-BO-10003159,"Sauder Camden County Collection Libraries, Planked Cherry Finish",344.94,2,0.2,54.71,5
US-2017-147711,2017-09-03,2017-09-08,Second Class,HF-14995,Herbert Flentye,Consumer,East,Furniture,Furnishings,FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",14.76,6,0.0,2.79,5
US-2017-147711,2017-09-03,2017-09-08,Second Class,HF-14995,Herbert Flentye,Consumer,East,Office Supplies,Binders,OFF-BI-10003350,Acco Expandable Hanging Binders,12.76,7,0.3,2.26,5
US-2017-147711,2017-09-03,2017-09-08,Second Class,HF-14995,Herbert Flentye,Consumer,East,Office Supplies,Labels,OFF-LA-10004093,Avery 486,58.48,9,0.3,10.52,5
CA-2018-121293,2018-07-25,2018-07-28,Second Class,JC-15775,John Castell,Consumer,East,Furniture,Furnishings,FUR-FU-10000732,Eldon 200 Class Desk Accessories,20.096,6,0.1,3.69,3
CA-2018-121293,2018-07-25,2018-07-28,Second Class,JC-15775,John Castell,Consumer,East,Office Supplies,Supplies,OFF-SU-10004884,Acme Galleria Hot Forged Steel Scissors with Colored Handles,37.752,3,0.1,13.09,3
CA-2018-121293,2018-07-25,2018-07-28,Second Class,JC-15775,John Castell,Consumer,East,Furniture,Tables,FUR-TA-10001771,"Bush Cubix Conference Tables, Fully Assembled",138.588,5,0.1,14.96,3
